#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Fri Sep 25 21:34:09 EDT 2020,100,100,Assignment2Suite,DimensionTest0+ DimensionTest1+ DimensionTest2+ DimensionTest3+ DimensionTest4+ GetTest0+ GetTest1+ GetTest2+ GetTest3+ GetTest4+ KeysTest0+ KeysTest1+ KeysTest2+ KeysTest3+ KeysTest4+ KeysTest5+ KeysTest6+ MinMaxTest0+ MinMaxTest1+ MinMaxTest2+ MinMaxTest3+ MinMaxTest4+ MinMaxTest5+ MinMaxTest6+ MinMaxTest7+ PutTest0+ PutTest1+ PutTest2+ PutTest3+ PutTest4+ PutTest5+ PutTest6+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ StructureTest0+ StructureTest1+ StructureTest2+ StructureTest3+ , , , ,
1,Fri Sep 25 21:39:50 EDT 2020,100,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3 , , , ,
2,Fri Sep 25 22:27:20 EDT 2020,100,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3 , , , ,
3,Fri Sep 25 22:44:25 EDT 2020,100,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3 , , , ,
4,Fri Sep 25 22:44:30 EDT 2020,100,0,RemoveTestSuite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3 , , , ,
